pathway	gene	weight
NFkB	TAP1	7.08425703287775
NFkB	APBA3	1.673566170079494
NFkB	IER3	11.738224293562055
NFkB	ABHD10	-2.7483465813650048
NFkB	HLA-F	3.035017205115714
NFkB	CHST2	2.888210013317691
NFkB	GSAP	4.089750247099219
NFkB	HMGN2P46	4.792156004332411
NFkB	LINC01465	2.340896429472848
NFkB	CSF1	3.319191318544259
NFkB	CD82	3.806540440478278
NFkB	NFE2L3	3.822739826903884
NFkB	ABTB2	2.318622077386224
NFkB	LYN	3.666844350082264
NFkB	IRGQ	1.432115047829431
NFkB	NBN	3.110328158109467
NFkB	POU2F2	1.6220862059674903
NFkB	MMP12	4.281184424997675
NFkB	PIM3	5.680180139549993
NFkB	ITGB8	3.6137647823422654
NFkB	SQOR	4.536878590149101
NFkB	GBP3	6.628014719840298
NFkB	TANK	2.2666638681754527
NFkB	CCL5	13.194532344519692
NFkB	SLC39A8	2.767629057755222
NFkB	PTGIR	1.3307697926942272
NFkB	CCL7	2.933640861122158
NFkB	CREB3	2.1440145746546384
NFkB	ICOSLG	2.0789591639466707
NFkB	PIP4P2	-3.167664515490988
NFkB	FRAT2	-2.869577112883228
NFkB	GBP2	7.37023376232105
NFkB	NPRL2	-1.148223905577641
NFkB	IRAK3	1.6408716956114178
NFkB	SQSTM1	2.902117812680112
NFkB	WNT5A	3.6950088178558698
NFkB	SOCS1	2.782739630047954
NFkB	RNF144B	4.743357121874756
NFkB	ETS1	3.331548365584419
NFkB	TNC	3.174996316936141
NFkB	MMP9	8.326387309098665
NFkB	SMARCA2	-1.4664136081781136
NFkB	IL12B	6.704744759409161
NFkB	PLAUR	5.127519299496343
NFkB	PPP1R15A	5.856181950489766
NFkB	IL18R1	3.030421068602611
NFkB	CLEC4E	1.8741312481671808
NFkB	CD69	4.945174962408783
NFkB	RIGI	6.853271086103276
NFkB	LACTB	3.1465941514694333
NFkB	CYP7B1	3.334875853448908
NFkB	UPB1	1.273317597999146
NFkB	CDC42EP2	2.4545630529471767
NFkB	SRC	1.185905710648747
NFkB	BMAL2	3.0080943246841643
NFkB	SUSD6	4.733942676790716
NFkB	OPTN	4.123073103001285
NFkB	RHBDF2	2.8602671407178333
NFkB	RNF125	-2.9413255170307497
NFkB	LRP12	2.991240989401741
NFkB	NMES1	19.315232181073966
NFkB	TNFAIP1	2.094869335008105
NFkB	SBNO2	1.7247617309237957
NFkB	PLA2G4C	2.016050595310265
NFkB	NAMPT	5.994640944098541
NFkB	PDE4B	3.34097975955198
NFkB	PML	2.300584822531494
NFkB	ZMIZ2	1.4055366874394266
NFkB	CD274	7.000107295772259
NFkB	PMAIP1	8.149128604713459
NFkB	PTGS2	12.467729521429062
NFkB	PDGFB	2.34461464210414
NFkB	TSLP	3.703064583857015
NFkB	MAPKAPK5-AS1	-1.6857772771207662
NFkB	CTHRC1	5.949287319399018
NFkB	SRGN	2.898819728073159
NFkB	CXCL10	24.13282368625428
NFkB	GBP1	7.418785586045837
NFkB	NAA16	-1.505408197995601
NFkB	MTARC1	-3.0293957587725457
NFkB	C10orf55	1.6789410841375736
NFkB	STAT4	4.082517729032464
NFkB	ZNF398	-1.863153964152232
NFkB	SLC25A37	2.227636780813109
NFkB	FEZ1	2.2750130565624413
NFkB	IL6ST	2.266500838464691
NFkB	ARL5B	4.112474284196357
NFkB	BTG3	2.284162386523322
NFkB	IL4I1	4.799029293622621
NFkB	PARP12	4.763406957430169
NFkB	USP12	2.224751224661562
NFkB	LINC00158	3.23983477884658
NFkB	DAXX	1.5876978473445065
NFkB	NIPAL4	2.6545860026150376
NFkB	SRPK2	-1.4340123210194098
NFkB	HS3ST3B1	2.913980009036479
NFkB	TRIM47	3.10046659498137
NFkB	S100A12	2.925922017107448
NFkB	CASP5	2.2421304873648142
NFkB	TMEM106A	1.7537694237193653
NFkB	SERPINB2	8.992853408746734
NFkB	IRF7	5.084472020681275
NFkB	P2RX4	2.712954137158978
NFkB	CLEC2D	1.931175564109006
NFkB	G0S2	8.53933945986813
NFkB	CYP27B1	3.192414655549088
NFkB	BDKRB1	3.220252065447521
NFkB	PLK3	2.6603773219461497
NFkB	FMNL3	2.9026410557497075
NFkB	TEX2	-2.3536121501392
NFkB	LIF	6.608409878959087
NFkB	NECTIN2	1.8432284699153576
NFkB	USP43	2.293516100336048
NFkB	THYN1	-2.275272527822924
NFkB	SLC31A2	3.228312868171232
NFkB	CASP7	2.939144514946534
NFkB	TRAF3	2.195332579970129
NFkB	CHMP4B	1.7206265580949085
NFkB	HCK	3.4390629364430216
NFkB	GRAMD1A	2.767700562388433
NFkB	ADPRH	1.266874300459325
NFkB	RHOBTB2	-1.4821692752223223
NFkB	LHFPL6	2.080404920845938
NFkB	PELI1	3.496945207535576
NFkB	STX10	-1.6599660268741423
NFkB	B4GALT5	3.120955147753379
NFkB	ZYG11B	-2.553344671747543
NFkB	CLPX	-1.7796978919704027
NFkB	CCL4	15.711884459358282
NFkB	CCL8	8.321975109333792
NFkB	PATL1	1.858644580537668
NFkB	BTN2A1	1.2900835560625892
NFkB	JADE1	-2.5378945149220087
NFkB	MYO10	2.541764704987205
NFkB	CIPC	-2.621767216444206
NFkB	GP1BA	1.6163558769881716
NFkB	XPA	-1.817317168204565
NFkB	ISG20	6.732711011113878
NFkB	CDKN2B	2.450775380053684
NFkB	CEP63	-1.3863719175773497
NFkB	IGFL1	5.428644370916438
NFkB	ZNF57	-2.455078733258079
NFkB	TRERF1	-2.0199671691989485
NFkB	NR4A3	3.8302942902746553
NFkB	NEURL3	3.5033917979927183
NFkB	MBLAC2	-2.1657877583198224
NFkB	GPR84	5.670507889815861
NFkB	ZHX3	-1.081953967847214
NFkB	ATP2B1	3.7579053054051736
NFkB	B2M	2.1661617621707365
NFkB	SCARF1	1.298254051086648
NFkB	RILPL2	2.986669600084396
NFkB	HLTF	-2.7094629814001223
NFkB	FBRS	1.1659006822572735
NFkB	ZBTB10	2.2747136976518494
NFkB	RAP1B	2.0578978997051136
NFkB	SDHAF1	-1.4488655625727538
NFkB	GGA2	-1.2599809817977192
NFkB	ZBTB18	-1.8392823087160528
NFkB	FCAR	1.097528766186618
NFkB	ALDH3A2	-2.2018481900377327
NFkB	PNPLA1	1.2340818025878235
NFkB	IRAG2	-2.0128974804321693
NFkB	MSANTD3	2.811646109289257
NFkB	MMP13	4.457082313904972
NFkB	PCM1	-1.3750700398139708
NFkB	PRAG1	-3.91903272455847
NFkB	OSGEPL1	-2.3930031358741792
NFkB	LIAS	-2.432189482998653
NFkB	SLAMF7	7.166879691364502
NFkB	JAK3	0.9712568837591145
NFkB	MT1M	4.048371890793061
NFkB	FFAR2	2.165129627307715
NFkB	PDPN	1.5747259959351825
NFkB	DHX58	2.807696115082135
NFkB	CANT1	1.9345281746684104
NFkB	PWWP3A	-1.3003936552907414
NFkB	IRF4	-1.3003936552907414
NFkB	CTSS	3.954792081543521
NFkB	PDIK1L	-2.749981115202318
NFkB	RCAN1	2.595350531745327
NFkB	GRINA	2.0631390094889115
NFkB	CH25H	3.2937080255471733
NFkB	PDGFRL	3.320649423659236
NFkB	NUDT6	-1.951210046386633
NFkB	PIP4K2B	-0.856049475451468
NFkB	IFIT3	10.47846236566912
NFkB	SIX5	0.9202715098330786
NFkB	CD48	2.0260579157423204
NFkB	PDHB	-1.6445360998426544
NFkB	INTS8	-1.6169429663254573
NFkB	PRKACB	-2.292416240361064
NFkB	KCNJ2	5.131631444905947
NFkB	MAFF	6.347435979483549
NFkB	CCL19	2.820739919004211
NFkB	NDUFB5	-1.5866150691238847
NFkB	KDM6B	3.2222921047446564
NFkB	PTAFR	2.1837248585593327
NFkB	SAMSN1	2.1873732032056377
NFkB	SLC35A1	-2.197234189961696
NFkB	ANKMY2	-2.1186125410140604
NFkB	LAMB3	4.285082796845306
NFkB	STARD5	2.560950724152315
NFkB	CCDC51	-2.0183248411903554
NFkB	DCUN1D3	2.4775046389889805
NFkB	FNDC3B	2.461260591763721
NFkB	GPR176	1.926887015317007
NFkB	SLC25A38	-1.5192816564929488
NFkB	EREG	4.266937436628548
NFkB	KRT6B	2.831670218883179
NFkB	TRAF2	1.1967785350599025
NFkB	TRIM36	1.5189422912361086
NFkB	ABCC5	-1.4651736614167452
NFkB	ZNF697	2.249751434741509
NFkB	VNN1	2.352935025298736
NFkB	CD47	1.7849305314578223
NFkB	HADH	-1.9942868692305005
NFkB	RWDD3	-1.6758024604194626
NFkB	KLF6	3.575416500382137
NFkB	PTCD3	-1.4169002577138825
NFkB	ZBTB44	-1.9693820943563072
NFkB	CNOT7	-1.269497209625878
NFkB	EIF3L	-1.505799868364916
NFkB	BTN2A2	1.3616508297587964
NFkB	VPS26B	-1.5324495671624974
NFkB	MREG	2.6341718557951896
NFkB	TLNRD1	2.269560531195117
NFkB	NFKBID	1.9414344633911245
NFkB	NCOA7	2.283434229553684
NFkB	PPIL3	-1.818187036452523
NFkB	CCNL1	2.081308118963367
NFkB	DIS3L	-2.4956672569896416
NFkB	AKR1B1	4.355686629266585
NFkB	DEF6	-1.2847666064017944
NFkB	RHBDL2	2.4565225910514803
NFkB	ZBTB17	0.9123333657630576
NFkB	CRTAP	-1.502190372841416
NFkB	PPARD	1.3791552272413174
NFkB	SLC25A28	1.9511625271067377
NFkB	DNAJB5	1.6670095150975663
NFkB	CSRNP1	4.597279005554201
NFkB	MTERF2	-2.082731704923027
NFkB	RARRES1	5.028827849445428
NFkB	GPD1L	-3.4608201247468657
NFkB	OXA1L	-1.6347481530334114
NFkB	PTGER4	3.6805479074499257
NFkB	GRAMD2B	2.672956566400232
NFkB	RITA1	-1.3724502328836614
NFkB	GBP5	4.822605356075322
NFkB	GDE1	-1.9230374704823148
NFkB	DBT	-1.329743857799859
NFkB	CYTH1	1.3405137984556394
NFkB	NAA40	-1.756826745569441
NFkB	LUC7L3	-1.3005730529662782
NFkB	FRAT1	-2.817291390756336
NFkB	PURA	-0.9996030272530382
NFkB	GNA15	1.7614045824314717
NFkB	PIK3R5	0.9974525125423174
NFkB	IARS2	-1.6306550323966411
NFkB	HELZ2	2.228470390900899
NFkB	KLF9	1.738817332720893
NFkB	ZXDA	1.7875445394892613
NFkB	IRF2	2.790700627756693
NFkB	FAM217B	-3.4439508776973127
NFkB	SDHAF3	-2.246527958217733
NFkB	PREPL	-1.6438579192622738
NFkB	TRIT1	-1.5736751540356957
NFkB	ASB13	-1.946282213595124
NFkB	BTBD1	-1.2178022806213225
NFkB	IMP3	-2.188052255839112
NFkB	ZNF420	-2.31458628183199
NFkB	RGS14	-1.066467654979555
NFkB	PTPN1	1.0916647135544986
NFkB	PLA1A	2.122412561556643
NFkB	NUDT16	-1.2139733124304155
NFkB	ATF5	1.4741336781150791
NFkB	SYNGR3	2.667973417501737
NFkB	MLLT10	-0.9035148485569972
NFkB	PIK3AP1	2.183702455778924
NFkB	MMP14	2.0138772694858784
NFkB	MTF1	1.9685495627619207
NFkB	CHST7	1.7942611091314358
NFkB	IDO1	7.395722689319974
NFkB	UBAC1	-1.4767109851154836
NFkB	PPP2R5A	-1.155547046175909
NFkB	SDCBP	2.2404928765659267
NFkB	BAZ1A	2.490007393015847
NFkB	TNFSF9	3.7403121354869207
NFkB	ARID5A	1.577946763854294
NFkB	ETS2	2.9878282829243403
NFkB	PLA2G12A	-1.7955435967719435
NFkB	CSTF1	-1.5781184944159328
NFkB	RNF207	0.6879045581486286
NFkB	AGGF1	-1.2228006330836196
NFkB	SLC7A2	2.199916743770903
NFkB	RPRD2	-1.428608147880473
NFkB	CCR7	4.689851885022207
NFkB	GBP4	4.529262003938937
NFkB	AFG3L2	-0.975756550295558
NFkB	MRPS30	-1.6439961512945516
NFkB	ZNF267	2.701582861449695
NFkB	SNX30	-3.199942087056038
NFkB	CETN3	-1.9502795715029293
NFkB	ORMDL1	-1.443827793249773
NFkB	NOD2	1.828008293597304
NFkB	APOL3	3.2411723577543907
NFkB	SLC1A2	1.3195687584539448
NFkB	ZBTB46	0.9217645308719986
NFkB	SEC11A	-1.0052738070094729
NFkB	CCL18	1.3686009844338698
NFkB	PARP14	2.9379815390666995
NFkB	ASTE1	-1.6629951997168315
NFkB	CEBPD	3.46725149990791
NFkB	C15orf61	-2.631019743249654
NFkB	APOL6	3.558780073772079
NFkB	HHEX	-2.8824255962379173
NFkB	ZNF573	-2.767490046216728
NFkB	ZNF174	-0.9998056474645378
NFkB	CD58	2.094904811336367
NFkB	SLC12A7	2.658259987421705
NFkB	IFIT2	9.23137087724274
NFkB	GATA6	1.9767405829745543
NFkB	XPO7	-1.069870307862167
NFkB	MMP19	1.3027241946785604
NFkB	MIS18BP1	-2.063765840250996
NFkB	PPP1R18	2.5441128783518647
NFkB	SAV1	2.1289982469649
NFkB	SYK	-1.1938387209603545
NFkB	ADH5	-1.3981844366194869
NFkB	RGS18	-2.4990194328092348
NFkB	PI3	2.90461178294036
NFkB	OAS3	4.305243706594831
NFkB	SLC9A8	1.5448269719645382
NFkB	ERLIN2	-1.392135437231963
NFkB	LGALSL	2.2987316771499726
NFkB	LYL1	-1.4011342822390105
NFkB	RRAD	2.4120303913698447
NFkB	IL10RA	3.727279540010305
NFkB	SELE	2.8393723763650875
NFkB	CASP4	1.705626960704711
NFkB	METAP1	-1.724326890645684
NFkB	PTPN4	-1.2114186448441076
NFkB	ZZZ3	-1.4192422320973863
NFkB	CXCR2	-1.8446256044063
NFkB	ETV3	1.3219274346451275
NFkB	STRBP	-1.4530881264899624
NFkB	SAMD9L	5.189062275321337
NFkB	LITAF	1.8581192696841653
NFkB	ECE1	1.9039774351961725
NFkB	ECI2	-1.7018352925841478
NFkB	PNRC1	5.272081577751072
NFkB	NAB1	1.531026483822988
NFkB	NRP2	1.6622907330760943
NFkB	CTCF	-1.325038171128204
PI3K	MLANA	-9.985742932001385
PI3K	PMEL	-6.590348248199498
PI3K	FAXDC2	-12.421273827481306
PI3K	HSD17B8	-8.601570675649183
PI3K	CTSF	-9.172142735191038
PI3K	SPSB3	-6.533728558413287
PI3K	ATP6V1G2	-7.23734622762513
PI3K	TYR	-5.076854089275833
PI3K	GNPTG	-6.966609574481262
PI3K	INPP5K	-4.530098152991319
PI3K	WDR31	-3.943838782329221
PI3K	PEX11G	-4.454613643249063
PI3K	DHRS12	-3.407349819095029
PI3K	NT5M	-3.9151305534107705
PI3K	PAEP	-3.803227553783662
PI3K	CREB3L4	-9.102651653491383
PI3K	UBALD2	-9.9853774649777
PI3K	ING4	-7.700118075528676
PI3K	DERL3	-4.033679424810513
PI3K	KRTAP19-1	-6.881951690717335
PI3K	SLC27A1	-8.329920839704627
PI3K	APOC1	-5.061310146853561
PI3K	CCDC25	-4.339271307214771
PI3K	FCGRT	-6.170243405839677
PI3K	CDK5RAP3	-5.254766587642965
PI3K	NENF	-2.8622334493689188
PI3K	DNAI4	-3.62712257526587
PI3K	YBX2	-4.419857345074704
PI3K	TFDP2	-5.673588227241949
PI3K	AMIGO1	-6.000321012752048
PI3K	CA14	-4.8380402218900445
PI3K	CBX7	-6.437220252849626
PI3K	MCAM	5.1250827229370985
PI3K	CRYL1	-7.333026179077128
PI3K	RPS29	-5.844440866132715
PI3K	SMIM19	-7.210559011995469
PI3K	SLC18A1	4.652092527198795
PI3K	FBXO25	-7.033029734440918
PI3K	C5orf52	12.2398089550562
PI3K	TNNI3	-3.672194421567192
PI3K	S100A1	-3.988923956192264
PI3K	TTC12	-3.184873043345917
PI3K	THNSL2	-4.318340579293939
PI3K	GAA	-5.367784104422635
PI3K	BAAT	-3.5575387810909405
PI3K	CTDSP1	-5.567569317532474
PI3K	LINC02915	5.811047984831319
PI3K	COQ8A	-6.388212374885499
PI3K	FCMR	-4.926880114083668
PI3K	TBC1D15	-5.412631039798617
PI3K	TSNARE1	-2.4315033012720155
PI3K	TMEM42	-7.989326747815277
PI3K	MYL5	-5.238296460556685
PI3K	GEMIN8	-4.1331773597269486
PI3K	WIPI2	-3.153066059934722
PI3K	MST1	-4.986885635605013
PI3K	TRIM63	-5.528597674095491
PI3K	CFAP68	-3.334272746585415
PI3K	MFGE8	-5.901530454949852
PI3K	HSBP1L1	-6.893156914442496
PI3K	FHIT	-4.615166946689442
PI3K	MIR1915HG	4.952741484702064
PI3K	RGS10	-3.880397339458384
PI3K	GLI4	-3.0980704897335043
PI3K	VAMP5	-4.361074003426954
PI3K	CYTL1	-4.865441636391191
PI3K	TPPP	-2.543118161435989
PI3K	CAMLG	-5.795703744854614
PI3K	PSMG3-AS1	-8.013276583314173
PI3K	CIR1	-5.023161182851439
PI3K	DNAL4	-4.445867274988094
PI3K	LRRC23	-3.293253110465093
PI3K	METTL27	-4.549873055159501
PI3K	SLC26A4	-3.7388398905078617
PI3K	INO80C	4.108217478616809
PI3K	AEBP1	-4.092610787679307
PI3K	CREBRF	-10.446075274188331
PI3K	CCDC28A	-8.060678441208225
PI3K	BEGAIN	-4.19647716673333
PI3K	COMMD6	-3.4624391132898946
PI3K	ARSJ	7.061080781879236
PI3K	ZSCAN2	-3.158743453547724
PI3K	NR2E1	-2.721518097674834
PI3K	ZNF554	-2.674978238623077
PI3K	MRPL10	-4.871654250241907
PI3K	ZNF76	-2.792255934830924
PI3K	FBXO44	-3.9997339422455633
PI3K	GAREM2	-4.09273889946688
PI3K	ALG14	4.41613921979738
PI3K	MAP1B	7.023693054345393
PI3K	CPXM1	-4.042038136700408
PI3K	ZNF396	-2.538048216193178
PI3K	MROH6	-4.418995579250868
PI3K	CRBN	-6.898717232743581
PI3K	ARL2	-4.907733556580928
PI3K	PPP1R26	-3.724242870157188
PI3K	RNF44	-5.734313173211764
PI3K	RTN2	-7.4856496310395055
PI3K	ACBD4	-3.2096475771496955
PI3K	WHRN	-5.152013438342302
PI3K	TRAPPC6A	-6.955241485881239
PI3K	GUSB	-2.8198976225098744
PI3K	FAM149A	-3.466678798789068
PI3K	SLC41A3	-3.550108322427819
PI3K	TAB1	-2.774872363982429
PI3K	BRI3	-4.984281622746321
PI3K	ETHE1	-4.936630216022443
PI3K	SSR1	3.6511213586045614
PI3K	MIA	-3.123257044219001
PI3K	ABTB1	-2.6868800553567063
PI3K	BPHL	-4.110197725506667
PI3K	SLIRP-OT1	-2.2460177747083305
PI3K	HMGCL	-6.52340659404978
PI3K	KLHL24	-9.9284784670516
PI3K	TCN2	-3.527944593643976
PI3K	ZMYND12	-5.42818064478487
PI3K	GIT1	-3.0861168061831927
PI3K	ATG5	3.212899851929686
PI3K	METTL25B	-3.9127010608595696
PI3K	TMEM187	-4.764105319753651
PI3K	TMEM129	-4.4415721041998815
PI3K	CHMP1B	-5.069301055745775
PI3K	MTMR2	3.649726208026392
PI3K	ESRP1	-5.175593877701924
PI3K	COA5	-4.992998911108495
PI3K	WDR45	-5.468430862160226
PI3K	GLIPR1	6.685522737223585
PI3K	PELO	2.430886794856999
PI3K	LETMD1	-6.5947629475543
PI3K	NBR1	-4.611686805586375
PI3K	ZNF862	-5.3833446819235045
PI3K	ABCD4	-2.3259456329960475
PI3K	C12orf76	-5.285124407650925
PI3K	CDIPTOSP	-3.8792007925155616
PI3K	ITGA10	-4.32410845647614
PI3K	EAPP	-5.242741485752083
PI3K	TESK2	-4.782036094698711
PI3K	SLC25A26	-3.049308905764663
PI3K	IGBP1	-5.996716626667311
PI3K	WDR48	-3.4844263062080203
PI3K	GIGYF1	-1.8668170835313824
PI3K	PYCARD-AS1	-3.748275671972401
PI3K	MYPN	4.474167602020036
PI3K	ALDH6A1	-6.219578318984587
PI3K	ZNF212	-2.197111264923387
PI3K	AMDHD1	-6.739483581882897
PI3K	YPEL1	-4.765270460238013
PI3K	CLBA1	-2.385435897174939
PI3K	COG4	-3.827058131105227
PI3K	UCN	-3.723014681542801
PI3K	APOE	-2.447974458701081
PI3K	TNFRSF14	-5.182844699882283
PI3K	BCKDHA	-5.793317421498757
PI3K	OXLD1	-3.714019631609277
PI3K	RGS11	-1.6780676363820328
PI3K	GPM6B	-4.977064580533924
PI3K	PLA2G6	-2.595852468549819
PI3K	KLRC3	-4.639024457821513
PI3K	ENGASE	-3.0879413110456904
PI3K	GCLM	7.815655786812178
PI3K	DNAJB11	5.973069591248917
PI3K	C6orf52	-2.888736649678396
PI3K	TTYH1	-3.6756977603945775
PI3K	MUTYH	-3.4469816951888235
PI3K	TRAC	3.806390673935536
PI3K	CHMP2A	-4.952162712672029
PI3K	REPS2	-4.415618891216238
PI3K	NSG1	-4.909765662102161
PI3K	OCA2	-5.802057550367342
PI3K	VPS11	-3.4091548702180194
PI3K	ATG4A	4.076342135254224
PI3K	SEPTIN3	-3.923334747125181
PI3K	RFPL2	-2.090230927994748
PI3K	RPS28	-2.795607910090615
PI3K	ETV2	-2.3904909938006096
PI3K	SPACA9	-3.005754758541153
PI3K	CUEDC2	-4.00918891395637
PI3K	ACVR2B	-2.925399099948429
PI3K	DCAF4L1	3.614359584558912
PI3K	C2orf81	-2.405265322922301
PI3K	FOLH1B	-3.0042432074974688
PI3K	HPS4	-2.7887028274421697
PI3K	ACTMAP	-4.553377317695736
PI3K	BMF	-15.941582018402402
PI3K	CBY1	-2.4277015855032427
PI3K	ERMARD	-4.39859614263316
PI3K	GPR143	-3.124726081819658
PI3K	SLU7	-5.656761767202874
PI3K	DDX25	-2.3199696333815387
PI3K	PAIP2	-3.101378401592865
PI3K	TEKT3	-2.516773952632095
PI3K	GGT7	-2.2327872169232257
PI3K	GLA	5.646406107080123
PI3K	SLC5A2	-1.934981676307124
PI3K	RGL2	-4.627563750156233
PI3K	SLC45A2	6.985285014942518
PI3K	CRYBG1	6.985285014942518
PI3K	AURKB	6.985285014942518
PI3K	GSTZ1	-3.67949813929158
PI3K	ZNF233	-3.2212772766838347
PI3K	ABHD14B	-6.055546960989293
PI3K	CALM1	4.51365300728561
PI3K	RAMP2	-2.195806225714648
PI3K	MYO5C	-4.87675070954541
PI3K	ELAC2	2.789390324415844
PI3K	OPA3	2.1933692092880364
PI3K	MLPH	-6.237039271671374
PI3K	BCL7A	-3.818946306571725
PI3K	AZGP1	-5.633247520613294
PI3K	SYCE2	-3.403791782616795
PI3K	FBXO31	-2.749701822027274
PI3K	PTS	5.103401160800272
PI3K	A2M	-4.13263920875155
PI3K	CYB5D2	-6.017410389430638
PI3K	FAM210B	-7.774066441014123
PI3K	ZNF197	-2.409334180363061
PI3K	LINC00052	3.867607637968478
PI3K	CYP4V2	-3.812115459700191
PI3K	OSGIN1	3.39826197635766
PI3K	FAAH	-2.54233925165333
PI3K	DOLPP1	3.134931802374445
PI3K	SPATA20	-4.735942031295719
PI3K	DNAH2	-1.9573142176634104
PI3K	TRPM1	-3.7577396660003743
PI3K	NOA1	-4.694359546214249
PI3K	ST6GALNAC2	-8.3080370574959
PI3K	ASMTL	-4.195378202509235
PI3K	IFT88	-4.064148402258922
PI3K	NHS	4.334015130196925
PI3K	TSG101	-3.4158219113773125
PI3K	ZNF446	-2.015461890270339
PI3K	ARSD	-2.880696582435574
PI3K	NFKBIL1	-2.808572026031296
PI3K	SPCS3	4.240229518962374
PI3K	OSBPL5	-3.442574729997685
PI3K	GRN	-7.046306833928261
PI3K	HSD3B7	-4.935405381415871
PI3K	GRHPR	-3.31584686971602
PI3K	USB1	2.736293096894258
PI3K	SURF1	-3.209856651570865
PI3K	GGACT	-1.847025853728621
PI3K	ASIC1	-2.763192747067956
PI3K	ATG14	-5.731301990997765
PI3K	TUBB2B	5.488028718045501
PI3K	SAR1A	3.044403394718368
PI3K	CDK18	-4.195621849019838
PI3K	FAM228B	-7.71524564886534
PI3K	AAMDC	-2.8159316332194715
PI3K	C2orf68	-4.185524945165127
PI3K	KCNG4	4.025816112318346
PI3K	RPS15A	-2.9988458874910333
PI3K	TRIM4	-3.0954635292820263
PI3K	HEBP1	-4.267321044010396
PI3K	NIPSNAP1	-3.806664099379238
PI3K	BTBD8	-4.531579296772171
PI3K	DMKN	-4.421585367532244
PI3K	CKAP4	3.801229598842778
PI3K	HINFP	-3.3779458546979453
PI3K	SUMF2	-4.286498752276085
PI3K	ZNF704	-3.8413434930527854
PI3K	TMEM91	-3.2005147214857192
PI3K	CCNB1IP1	-5.427229065752707
PI3K	NATD1	-5.141411392389866
PI3K	MCRIP1	-3.567155682256389
PI3K	ZNHIT3	-3.02718580377536
PI3K	USE1	-3.029252386201974
PI3K	LCOR	2.001295157536813
PI3K	ZNF528	-2.950677311535809
PI3K	PRSS54	-2.468824249903073
PI3K	HEATR3	4.746199759069148
PI3K	SETDB1	-2.575331692870513
PI3K	ITM2C	-3.207289408479844
PI3K	PHETA1	-2.561622380745232
PI3K	TRIM66	-2.196801223551476
PI3K	SAMD13	-5.334908413355919
PI3K	H2AC25	-5.559425665375312
PI3K	HACL1	-5.779086409831813
PI3K	MAPRE1	3.709355689513453
PI3K	FBLN7	-4.397642314530263
PI3K	CALCOCO1	-6.146502278196885
PI3K	ENKD1	-3.0133829588326364
PI3K	VCP	3.856540546190673
PI3K	H1-10	-5.755286402945545
PI3K	WDTC1	-2.2658987606516043
PI3K	SERPINH1	4.647402126834417
PI3K	PCOLCE	-4.287448002392285
PI3K	RPP25L	-3.968708075882005
PI3K	ADHFE1	-5.523626679871783
PI3K	ARSG	-7.690531449188241
PI3K	JUP	-5.668395247438894
PI3K	PCMTD1	-4.3146066537880605
PI3K	SEC61A1	3.70861473989431
PI3K	FKBP14	4.268010939946043
PI3K	EIF4B	-4.204519202995532
PI3K	LRRN4CL	-5.061388059899418
PI3K	TAF13	5.003299242732794
PI3K	PGAP3	-3.015935821777404
PI3K	UBXN1	-2.178120784149317
PI3K	MMUT	-3.625530247440399
PI3K	AZIN2	-3.434269814957655
PI3K	SP2	-1.7277056494724667
PI3K	NRXN3	3.390154499055841
PI3K	EFHC1	-4.290483474706389
PI3K	SLC25A34	-2.2403115161338896
PI3K	SYF2	-2.7704096041325887
PI3K	ABCD3	4.703880330471
PI3K	FAM20B	3.0617465220767466
PI3K	JMY	-6.8295116332799575
PI3K	ATP8B2	-3.286261372385435
PI3K	C5	-4.752975650260078
PI3K	NR1D2	-6.238228494205417
PI3K	SKIDA1	3.379860156282707
PI3K	PMM1	-3.5682455705938128
PI3K	TMEM167A	4.667857945646361
PI3K	LRRIQ3	-2.2301185657865905
PI3K	D2HGDH	-2.743622115017821
PI3K	APBB1	-1.822051181533284
PI3K	CLCN6	-2.833012078524019
PI3K	PIGV	-3.905891795528068
PI3K	PUS7L	3.266105757123852
PI3K	TSPAN7	-4.442427877531534
PI3K	PPP1R35	-3.300052967484332
PI3K	FKBP10	-2.6611828883828617
PI3K	ARSL	-3.176808353386243
PI3K	FBXL20	-4.651649820443538
PI3K	AADAT	4.101813729317646
PI3K	HAUS5	-2.1403690716562447
PI3K	PCYT1A	2.8941197124858467
PI3K	ZFP41	-1.997859182907424
PI3K	ZNF32	-3.902436263145429
PI3K	PYCARD	-5.599320906064636
PI3K	FRAT1	-5.963133423057736
PI3K	SUFU	2.514603781097895
PI3K	SAR1B	3.7087549858216495
PI3K	TKFC	-2.384498999443744
PI3K	CTBS	-3.519658048684656
PI3K	MAP1LC3A	-5.672439682374396
PI3K	CEP68	-3.751038526719846
PI3K	TLCD5	-2.950803097154718
PI3K	FNDC10	-3.9442122733050113
PI3K	MMP8	3.523425809282075
PI3K	KLHDC2	-7.306919049698264
PI3K	PAN2	-4.169297992133658
PI3K	INO80B	-2.942929671478544
PI3K	LCMT1	-2.4384212407358827
PI3K	NR1H3	-4.648675603445469
PI3K	MFSD4A	-1.8344691628570904
PI3K	ACTR3	3.06360732270836
PI3K	PSMD1	4.67561577379951
PI3K	TMEM101	-3.574847987622785
PI3K	PAOX	-1.636754783607023
PI3K	ZBTB8OS	4.334559839953747
PI3K	KPNA3	3.675990374192499
PI3K	TXNIP	-14.101954192735912
